全国地方公共団体コード,町字id,街区id,住居id,住居2id,住居表示フラグ,住居表示方式コード,基礎番号・住居番号区分,代表点_経度,代表点_緯度,代表点_座標参照系,代表点_地図情報レベル,電子国土基本図(地図情報)「住居表示住所」_住所コード(可読),電子国土基本図（地名情報）「住居表示住所」_データ整備日
131016,0010001,011,011,,1,1,0,139.751504514,35.697001694,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/11/11,2017-08-04
131016,0010001,011,012,,1,1,0,139.7515336,35.696882389,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/11/12,2017-08-04
131016,0010001,012,001,,1,1,0,139.750921017,35.696669692,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/1,2017-08-04
131016,0010001,012,002,,1,1,0,139.750747239,35.696651722,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/2,2017-08-04
131016,0010001,012,003,,1,1,0,139.750582472,35.696634806,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/3,2017-08-04
131016,0010001,012,004,,1,1,0,139.750421567,35.696616842,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/4,2017-08-04
131016,0010001,012,005,,1,1,0,139.750255511,35.696600975,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/5,2017-08-04
131016,0010001,012,006,,1,1,0,139.750074011,35.696581947,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/6,2017-08-04
131016,0010001,012,007,,1,1,0,139.749912978,35.696563983,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/7,2017-08-04
131016,0010001,012,008,,1,1,0,139.749743064,35.696547064,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/8,2017-08-04
131016,0010001,012,009,,1,1,0,139.749577008,35.696531197,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/9,2017-08-04
131016,0010001,012,010,,1,1,0,139.749410956,35.696511128,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/10,2017-08-04
131016,0010001,012,011,,1,1,0,139.749232033,35.69649105,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/11,2017-08-04
131016,0010001,012,012,,1,1,0,139.749067264,35.696475183,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/12,2017-08-04
131016,0010001,012,013,,1,1,0,139.748897353,35.696455114,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/13,2017-08-04
131016,0010001,012,014,,1,1,0,139.748727822,35.696437142,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/14,2017-08-04
131016,0010001,012,015,,1,1,0,139.748676258,35.696504314,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/15,2017-08-04
131016,0010001,012,016,,1,1,0,139.748749483,35.696652436,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/16,2017-08-04
131016,0010001,012,017,,1,1,0,139.748889697,35.69675755,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/17,2017-08-04
131016,0010001,012,018,,1,1,0,139.749060897,35.696778672,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/18,2017-08-04
131016,0010001,012,019,,1,1,0,139.749233386,35.696796644,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/19,2017-08-04
131016,0010001,012,020,,1,1,0,139.749394289,35.696815661,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/20,2017-08-04
131016,0010001,012,021,,1,1,0,139.749558025,35.696834675,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/21,2017-08-04
131016,0010001,012,022,,1,1,0,139.749731803,35.6968537,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/22,2017-08-04
131016,0010001,012,023,,1,1,0,139.749895281,35.696873764,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/23,2017-08-04
131016,0010001,012,024,,1,1,0,139.750066481,35.696892786,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/24,2017-08-04
131016,0010001,012,025,,1,1,0,139.750235111,35.696908656,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/25,2017-08-04
131016,0010001,012,026,,1,1,0,139.750396017,35.696927669,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/26,2017-08-04
131016,0010001,012,027,,1,1,0,139.750577511,35.696951947,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/27,2017-08-04
131016,0010001,012,028,,1,1,0,139.750733269,35.696966756,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/28,2017-08-04
131016,0010001,012,029,,1,1,0,139.750841222,35.696899619,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/29,2017-08-04
131016,0010001,012,030,,1,1,0,139.750991975,35.696771606,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/12/30,2017-08-04
131016,0010001,013,001,,1,1,0,139.750126228,35.696474022,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/13/1,2017-08-04
131016,0010001,013,002,,1,1,0,139.75029035,35.696493039,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/13/2,2017-08-04
131016,0010001,013,003,,1,1,0,139.750458331,35.696515994,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/13/3,2017-08-04
131016,0010001,013,004,,1,1,0,139.750629208,35.696536589,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/13/4,2017-08-04
131016,0010001,013,005,,1,1,0,139.750817461,35.696561133,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-1/13/5,2017-08-04
131016,0010001,013,006,,1,1,0,139.750966017,35.696504686,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/13/6,2017-08-04
131016,0010001,013,007,,1,1,0,139.751005742,35.696370819,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/13/7,2017-08-04
131016,0010001,013,008,,1,1,0,139.7510503,35.696229867,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/13/8,2017-08-04
131016,0010001,013,009,,1,1,0,139.751093886,35.696095217,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/13/9,2017-08-04
131016,0010001,013,010,,1,1,0,139.751141336,35.695955842,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/13/10,2017-08-04
131016,0010001,013,011,,1,1,0,139.751179025,35.695829142,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/13/11,2017-08-04
131016,0010001,013,012,,1,1,0,139.751218739,35.695703939,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/13/12,2017-08-04
131016,0010001,013,013,,1,1,0,139.751185056,35.6955968,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/13/13,2017-08-04
131016,0010001,013,014,,1,1,0,139.750996806,35.695571469,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/13/14,2017-08-04
131016,0010001,013,015,,1,1,0,139.750822069,35.695546933,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/13/15,2017-08-04
131016,0010001,013,016,,1,1,0,139.750657953,35.695525556,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-1/13/16,2017-08-04
131016,0010001,013,017,,1,1,0,139.750493453,35.695502286,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-1/13/17,2017-08-04
131016,0010001,013,018,,1,1,0,139.750318717,35.695480114,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-1/13/18,2017-08-04
131016,0010001,013,019,,1,1,0,139.750164253,35.695460317,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-1/13/19,2017-08-04
131016,0010001,014,001,,1,1,0,139.749985728,35.695478533,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-1/14/1,2017-08-04
131016,0010001,014,002,,1,1,0,139.749835122,35.695461625,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-1/14/2,2017-08-04
131016,0010001,014,003,,1,1,0,139.749681944,35.695446817,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-1/14/3,2017-08-04
131016,0010001,014,004,,1,1,0,139.749518469,35.69542675,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-1/14/4,2017-08-04
131016,0010001,014,005,,1,1,0,139.749366578,35.695409844,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-1/14/5,2017-08-04
131016,0010001,014,006,,1,1,0,139.749204389,35.695391878,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-1/14/6,2017-08-04
131016,0010001,014,007,,1,1,0,139.749033139,35.695423264,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-1/14/7,2017-08-04
131016,0010001,014,008,,1,1,0,139.748949339,35.695537669,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-1/14/8,2017-08-04
131016,0010001,014,009,,1,1,0,139.748923447,35.695678372,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-1/14/9,2017-08-04
131016,0010001,014,010,,1,1,0,139.748898858,35.695801222,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-1/14/10,2017-08-04
131016,0010001,014,011,,1,1,0,139.748872978,35.695927219,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/14/11,2017-08-04
131016,0010001,014,012,,1,1,0,139.748847097,35.696054269,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/14/12,2017-08-04
131016,0010001,014,013,,1,1,0,139.748816047,35.696201372,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/14/13,2017-08-04
131016,0010001,014,014,,1,1,0,139.748893189,35.696298042,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/14/14,2017-08-04
131016,0010001,014,015,,1,1,0,139.749045081,35.69631495,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/14/15,2017-08-04
131016,0010001,014,016,,1,1,0,139.749203408,35.696333964,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/14/16,2017-08-04
131016,0010001,014,017,,1,1,0,139.749372033,35.696354033,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/14/17,2017-08-04
131016,0010001,014,018,,1,1,0,139.749503331,35.696366725,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/14/18,2017-08-04
131016,0010001,014,019,,1,1,0,139.749675822,35.696384697,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-1/14/19,2017-08-04
131016,0010001,014,020,,1,1,0,139.749823853,35.696400553,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-1/14/20,2017-08-04
131016,0010001,014,021,,1,1,0,139.749980636,35.6964182,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-1/14/21,2017-08-04
131016,0010001,015,001,,1,1,0,139.748644883,35.695810817,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-1/15/1,2017-08-04
131016,0010001,015,002,,1,1,0,139.748484653,35.695765025,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-1/15/2,2017-08-04
131016,0010001,015,003,,1,1,0,139.748345658,35.695725547,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-1/15/3,2017-08-04
131016,0010001,015,004,,1,1,0,139.748228794,35.695761694,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-1/15/4,2017-08-04
131016,0010001,015,005,,1,1,0,139.74812055,35.695861644,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-1/15/5,2017-08-04
131016,0010001,015,006,,1,1,0,139.748003608,35.6959671,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/15/6,2017-08-04
131016,0010001,015,007,,1,1,0,139.747890533,35.696070983,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/15/7,2017-08-04
131016,0010001,015,008,,1,1,0,139.747782392,35.696164633,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/15/8,2017-08-04
131016,0010001,015,009,,1,1,0,139.747810303,35.696248928,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/15/9,2017-08-04
131016,0010001,015,010,,1,1,0,139.747969606,35.696256917,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/15/10,2017-08-04
131016,0010001,015,011,,1,1,0,139.748146286,35.696267281,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/15/11,2017-08-04
131016,0010001,015,012,,1,1,0,139.748319108,35.696274492,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/15/12,2017-08-04
131016,0010001,015,013,,1,1,0,139.748494822,35.696285642,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/15/13,2017-08-04
131016,0010001,015,014,,1,1,0,139.748611722,35.696218775,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/15/14,2017-08-04
131016,0010001,015,015,,1,1,0,139.748653183,35.696088061,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/15/15,2017-08-04
131016,0010001,015,016,,1,1,0,139.748698719,35.695940811,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-1/15/16,2017-08-04
131016,0010002,001,001,,1,1,0,139.745374339,35.694244883,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/1/1,2017-08-04
131016,0010002,001,002,,1,1,0,139.745322711,35.694366661,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/1/2,2017-08-04
131016,0010002,001,003,,1,1,0,139.745274522,35.694485644,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/1/3,2017-08-04
131016,0010002,001,004,,1,1,0,139.745222889,35.694613022,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/1/4,2017-08-04
131016,0010002,001,005,,1,1,0,139.745172975,35.694737606,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/1/5,2017-08-04
131016,0010002,001,006,,1,1,0,139.745123067,35.694856583,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/1/6,2017-08-04
131016,0010002,001,007,,1,1,0,139.745191658,35.694918242,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/1/7,2017-08-04
131016,0010002,001,008,,1,1,0,139.745349519,35.694967364,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/1/8,2017-08-04
131016,0010002,001,009,,1,1,0,139.745488511,35.695006672,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/1/9,2017-08-04
131016,0010002,001,010,,1,1,0,139.745644661,35.695052992,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/1/10,2017-08-04
131016,0010002,001,011,,1,1,0,139.745797378,35.695096508,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/1/11,2017-08-04
131016,0010002,003,001,,1,1,0,139.746643742,35.695389456,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/1,2017-08-04
131016,0010002,003,002,,1,1,0,139.746479014,35.695339978,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/2,2017-08-04
131016,0010002,003,003,,1,1,0,139.746320717,35.695295758,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/3,2017-08-04
131016,0010002,003,004,,1,1,0,139.746175292,35.695252597,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/4,2017-08-04
131016,0010002,003,005,,1,1,0,139.746022144,35.695207331,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/5,2017-08-04
131016,0010002,003,006,,1,1,0,139.745867711,35.695162064,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/6,2017-08-04
131016,0010002,003,007,,1,1,0,139.745710703,35.695118892,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/7,2017-08-04
131016,0010002,003,008,,1,1,0,139.745560769,35.695077092,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/8,2017-08-04
131016,0010002,003,009,,1,1,0,139.745408911,35.695032875,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/9,2017-08-04
131016,0010002,003,010,,1,1,0,139.745260911,35.694989711,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/10,2017-08-04
131016,0010002,003,011,,1,1,0,139.745182322,35.695045311,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/11,2017-08-04
131016,0010002,003,012,,1,1,0,139.745143547,35.695188103,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/12,2017-08-04
131016,0010002,003,013,,1,1,0,139.745107367,35.695309894,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/13,2017-08-04
131016,0010002,003,014,,1,1,0,139.745060872,35.695447431,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/14,2017-08-04
131016,0010002,003,015,,1,1,0,139.744973194,35.695571283,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/15,2017-08-04
131016,0010002,003,016,,1,1,0,139.744978203,35.695702764,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/16,2017-08-04
131016,0010002,003,017,,1,1,0,139.745020533,35.695842464,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/17,2017-08-04
131016,0010002,003,018,,1,1,0,139.745056444,35.695964308,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/18,2017-08-04
131016,0010002,003,019,,1,1,0,139.745174797,35.696043156,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/19,2017-08-04
131016,0010002,003,020,,1,1,0,139.745338258,35.696074778,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/20,2017-08-04
131016,0010002,003,021,,1,1,0,139.745491425,35.696102194,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/21,2017-08-04
131016,0010002,003,022,,1,1,0,139.745657461,35.696133819,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/22,2017-08-04
131016,0010002,003,023,,1,1,0,139.745820925,35.696163342,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/23,2017-08-04
131016,0010002,003,024,,1,1,0,139.745976667,35.696192858,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/24,2017-08-04
131016,0010002,003,025,,1,1,0,139.746134336,35.696222061,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/25,2017-08-04
131016,0010002,003,026,,1,1,0,139.746296514,35.696250533,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/26,2017-08-04
131016,0010002,003,027,,1,1,0,139.746400858,35.69618865,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/27,2017-08-04
131016,0010002,003,028,,1,1,0,139.746453778,35.696060569,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/28,2017-08-04
131016,0010002,003,029,,1,1,0,139.746504119,35.695935639,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/29,2017-08-04
131016,0010002,003,030,,1,1,0,139.746558331,35.695804411,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/30,2017-08-04
131016,0010002,003,031,,1,1,0,139.746609958,35.695680531,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/31,2017-08-04
131016,0010002,003,032,,1,1,0,139.746664167,35.695550353,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/32,2017-08-04
131016,0010002,003,033,,1,1,0,139.746711917,35.695442117,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-2/3/33,2017-08-04
131016,0010003,002,001,,1,1,0,139.741894119,35.692910411,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/1,2017-08-04
131016,0010003,002,002,,1,1,0,139.741719422,35.692860658,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/2,2017-08-04
131016,0010003,002,003,,1,1,0,139.741567892,35.692814861,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/3,2017-08-04
131016,0010003,002,004,,1,1,0,139.741398022,35.692764325,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/4,2017-08-04
131016,0010003,002,005,,1,1,0,139.741248425,35.692719317,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/5,2017-08-04
131016,0010003,002,006,,1,1,0,139.741093419,35.692674542,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/6,2017-08-04
131016,0010003,002,007,,1,1,0,139.740952506,35.692633478,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/7,2017-08-04
131016,0010003,002,008,,1,1,0,139.740880986,35.692696433,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/8,2017-08-04
131016,0010003,002,009,,1,1,0,139.740834506,35.6928169,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/9,2017-08-04
131016,0010003,002,010,,1,1,0,139.740776419,35.692952325,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/10,2017-08-04
131016,0010003,002,011,,1,1,0,139.740725103,35.693080667,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/11,2017-08-04
131016,0010003,002,012,,1,1,0,139.740673006,35.693215228,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/12,2017-08-04
131016,0010003,002,013,,1,1,0,139.740620725,35.693338842,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/13,2017-08-04
131016,0010003,002,014,,1,1,0,139.740558758,35.693492378,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/14,2017-08-04
131016,0010003,002,015,,1,1,0,139.740605939,35.693603467,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/15,2017-08-04
131016,0010003,002,016,,1,1,0,139.740767122,35.693650061,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/16,2017-08-04
131016,0010003,002,017,,1,1,0,139.740929272,35.693696733,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/17,2017-08-04
131016,0010003,002,018,,1,1,0,139.741088531,35.693740961,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/18,2017-08-04
131016,0010003,002,019,,1,1,0,139.741243922,35.693786761,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/19,2017-08-04
131016,0010003,002,020,,1,1,0,139.741393047,35.693828381,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/20,2017-08-04
131016,0010003,002,021,,1,1,0,139.741539753,35.693871811,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/21,2017-08-04
131016,0010003,002,022,,1,1,0,139.741612242,35.693804133,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/22,2017-08-04
131016,0010003,002,023,,1,1,0,139.741664528,35.693671853,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/23,2017-08-04
131016,0010003,002,024,,1,1,0,139.741717772,35.693549028,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/24,2017-08-04
131016,0010003,002,025,,1,1,0,139.741769086,35.693422261,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/25,2017-08-04
131016,0010003,002,026,,1,1,0,139.741827078,35.693282978,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/26,2017-08-04
131016,0010003,002,027,,1,1,0,139.741878389,35.693158575,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/27,2017-08-04
131016,0010003,002,028,,1,1,0,139.741938414,35.6930137,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-3/2/28,2017-08-04
131016,0010003,003,001,,1,1,0,139.741436942,35.693920261,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/3/1,2017-08-04
131016,0010003,003,002,,1,1,0,139.741287661,35.693876039,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/3/2,2017-08-04
131016,0010003,003,003,,1,1,0,139.7411268,35.693826561,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/3/3,2017-08-04
131016,0010003,003,004,,1,1,0,139.740960792,35.693777078,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/3/4,2017-08-04
131016,0010003,003,005,,1,1,0,139.740816661,35.693733911,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/3/5,2017-08-04
131016,0010003,003,006,,1,1,0,139.740650653,35.693683375,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/3/6,2017-08-04
131016,0010003,003,007,,1,1,0,139.740512956,35.693641264,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/3/7,2017-08-04
131016,0010003,003,008,,1,1,0,139.740446206,35.693698969,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/3/8,2017-08-04
131016,0010003,003,009,,1,1,0,139.740388128,35.693829144,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/KDK-3/3/9,2017-08-04
131016,0010003,003,010,,1,1,0,139.740327467,35.693963514,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-3/3/10,2017-08-04
131016,0010003,003,011,,1,1,0,139.740271969,35.694087389,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-3/3/11,2017-08-04
131016,0010003,003,012,,1,1,0,139.740215181,35.694213364,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-3/3/12,2017-08-04
131016,0010003,003,013,,1,1,0,139.740157092,35.694348786,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-3/3/13,2017-08-04
131016,0010003,003,014,,1,1,0,139.740101592,35.694474972,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-3/3/14,2017-08-04
131016,0010003,003,015,,1,1,0,139.740052542,35.6945894,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/KDK-3/3/15,2017-08-04
